point_id,label,crop_name,doy_3,doy_6,doy_9
P1116,1,耕地,0.5661,0.5654,0.569
P1117,1,耕地,0.5473,0.5679,0.5889
P1118,1,耕地,0.5212,0.5369,0.5471
P1119,1,耕地,0.5876,0.5853,0.5824
P1120,1,耕地,0.4736,0.4774,0.4914
P1121,1,耕地,0.5222,0.5188,0.5179
P1122,1,耕地,0.4831,0.4873,0.4933
P1123,1,耕地,0.4745,0.4763,0.4804
P1124,1,耕地,0.5007,0.511,0.5199
P1125,1,耕地,0.5607,0.5816,0.6097
P1126,1,耕地,0.5623,0.5519,0.5412
P1127,1,耕地,0.5226,0.531,0.5425
P1128,1,耕地,0.5329,0.5376,0.543
P1129,1,耕地,0.554,0.5588,0.5683
P1130,1,耕地,0.4923,0.513,0.5352
P1131,1,耕地,0.6139,0.6152,0.6207
P1132,1,耕地,0.5238,0.52,0.5171
P1133,1,耕地,0.5549,0.5522,0.5549
P1134,1,耕地,0.5467,0.5527,0.5539
P1135,1,耕地,0.48,0.4944,0.5111
P1136,1,耕地,0.6132,0.6247,0.6414
P1137,1,耕地,0.5164,0.5255,0.5356
P1138,1,耕地,0.4999,0.473,0.4555
P1139,1,耕地,0.4812,0.4909,0.5042
P1140,1,耕地,0.4605,0.4745,0.4889
P1141,1,耕地,0.4702,0.4727,0.4746
P1142,1,耕地,0.4743,0.4732,0.4774
P1143,1,耕地,0.584,0.5837,0.5838
P1144,1,耕地,0.6345,0.6384,0.6435
P1145,1,耕地,0.5726,0.579,0.5868
P1146,1,耕地,0.565,0.5762,0.5903
P1147,1,耕地,0.5645,0.5644,0.5632
P1148,1,耕地,0.5223,0.5323,0.5453
P1149,1,耕地,0.5483,0.5388,0.5337
P1150,1,耕地,0.5052,0.5089,0.5145
P1151,1,耕地,0.6191,0.6175,0.624
P1152,1,耕地,0.5401,0.5358,0.5323
P1153,1,耕地,0.6288,0.6324,0.6372
P1154,1,耕地,0.5863,0.5964,0.6001
P1155,1,耕地,0.512,0.5127,0.5209
P1156,1,耕地,0.4624,0.4769,0.4983
P1157,1,耕地,0.4568,0.4543,0.454
P1158,1,耕地,0.63,0.6324,0.6332
P1159,1,耕地,0.5775,0.5744,0.5711
P1160,1,耕地,0.5568,0.5502,0.5489
P1161,1,耕地,0.6419,0.6323,0.6138
P1162,1,耕地,0.5469,0.5526,0.5589
P1163,1,耕地,0.4818,0.4947,0.5025
P1164,1,耕地,0.5414,0.5385,0.5421
P1165,1,耕地,0.6122,0.6137,0.6161
P1166,1,耕地,0.6301,0.6379,0.647
P1167,1,耕地,0.57,0.5677,0.5712
P1168,1,耕地,0.4967,0.4985,0.5038
P1169,1,耕地,0.5832,0.5718,0.5627
P1170,1,耕地,0.5278,0.5285,0.5298
P1171,1,耕地,0.5722,0.5672,0.5682
P1172,1,耕地,0.4562,0.4603,0.4651
P1173,1,耕地,0.4542,0.4521,0.4497
P1174,1,耕地,0.594,0.5911,0.5908
P1175,1,耕地,0.4638,0.4848,0.5006
P1176,1,耕地,0.4818,0.4934,0.4981
P1177,1,耕地,0.5917,0.5968,0.6031
P1178,1,耕地,0.586,0.5905,0.5995
P1179,1,耕地,0.502,0.529,0.5441
P1180,1,耕地,0.5822,0.5806,0.5768
P1181,1,耕地,0.6304,0.6326,0.6337
P1182,1,耕地,0.6019,0.6119,0.6197
P1183,1,耕地,0.5932,0.6016,0.6161
P1184,1,耕地,0.515,0.5198,0.5278
P1185,1,耕地,0.6028,0.5929,0.5859
P1186,1,耕地,0.5988,0.6021,0.6077
P1187,1,耕地,0.5587,0.5637,0.5725
P1188,1,耕地,0.5518,0.5505,0.5523
P1189,1,耕地,0.6383,0.6317,0.6223
P1190,1,耕地,0.6108,0.6105,0.6092
P1191,1,耕地,0.5365,0.5401,0.5465
P1192,1,耕地,0.5154,0.5178,0.5239
P1193,1,耕地,0.5214,0.5432,0.5612
P1194,1,耕地,0.4934,0.5015,0.5137
P1195,1,耕地,0.4601,0.4668,0.478
P1196,1,耕地,0.6408,0.6376,0.6402
P1197,1,耕地,0.6049,0.6162,0.6277
P1198,1,耕地,0.6439,0.6456,0.6509
P1199,1,耕地,0.5843,0.5923,0.6001
P1200,1,耕地,0.4743,0.4786,0.4837
P1201,1,耕地,0.5629,0.5726,0.5817
P1202,1,耕地,0.5395,0.5358,0.5341
P1203,1,耕地,0.4879,0.4976,0.5103
P1204,1,耕地,0.4649,0.4614,0.4576
P1205,1,耕地,0.6003,0.6028,0.6069
P1206,1,耕地,0.572,0.5685,0.5682
P1207,1,耕地,0.5134,0.525,0.5407
P1208,1,耕地,0.6463,0.6473,0.6498
P1209,1,耕地,0.588,0.5873,0.5871
P1210,1,耕地,0.486,0.4888,0.4926
P1211,1,耕地,0.4997,0.488,0.4771
P1212,1,耕地,0.5629,0.5611,0.5594
P1213,1,耕地,0.4822,0.4873,0.4935
P1214,1,耕地,0.4988,0.5027,0.5091
P1215,1,耕地,0.5417,0.5425,0.5462
P1216,1,耕地,0.4808,0.4808,0.4779
P1217,1,耕地,0.6265,0.6232,0.6248
P1218,1,耕地,0.4515,0.4593,0.4721
P1219,1,耕地,0.4928,0.4862,0.4828
P1220,1,耕地,0.494,0.4905,0.4875
P1221,1,耕地,0.542,0.5379,0.5389
P1222,1,耕地,0.5765,0.5709,0.5734
P1223,1,耕地,0.5656,0.592,0.6215
P1224,1,耕地,0.5829,0.5782,0.5779
P1225,1,耕地,0.5291,0.5508,0.5654
P1226,1,耕地,0.5025,0.4925,0.4823
P1227,1,耕地,0.487,0.4971,0.4995
P1228,1,耕地,0.4764,0.4648,0.4548
P1229,1,耕地,0.5367,0.5394,0.5399
P1230,1,耕地,0.6353,0.639,0.6379
P1231,1,耕地,0.48,0.4854,0.4935
P1232,1,耕地,0.5045,0.5134,0.5232
P1233,1,耕地,0.4563,0.4336,0.4185
P1234,1,耕地,0.6112,0.6076,0.6021
P1235,1,耕地,0.5415,0.5456,0.5537
P1236,1,耕地,0.4883,0.4953,0.5091
P1237,1,耕地,0.5483,0.5645,0.5815
P1238,1,耕地,0.523,0.5379,0.5477
P1239,1,耕地,0.5678,0.5692,0.5737
P1240,1,耕地,0.5868,0.5816,0.5795
P1241,1,耕地,0.5948,0.5943,0.5943
P1242,1,耕地,0.4525,0.4394,0.4229
P1243,1,耕地,0.6145,0.6077,0.6043
P1244,1,耕地,0.5058,0.5114,0.5163
P1245,1,耕地,0.4967,0.5148,0.5358
P1246,1,耕地,0.4943,0.497,0.4966
P1247,1,耕地,0.5591,0.5422,0.5356
P1248,1,耕地,0.5218,0.5362,0.5485
P1249,1,耕地,0.4682,0.4881,0.5003
P1250,1,耕地,0.567,0.571,0.5796
P1251,1,耕地,0.4604,0.4737,0.4893
P1252,1,耕地,0.5315,0.5318,0.5317
P1253,1,耕地,0.4672,0.4602,0.4522
P1254,1,耕地,0.4762,0.4666,0.4634
P1255,1,耕地,0.6223,0.619,0.622
P1256,1,耕地,0.4834,0.4862,0.4878
P1257,1,耕地,0.5374,0.5513,0.5784
P1258,1,耕地,0.4871,0.4987,0.51
P1259,1,耕地,0.4903,0.499,0.5061
P1260,1,耕地,0.4758,0.4782,0.4818
P1261,1,耕地,0.5128,0.5264,0.5453
P1262,1,耕地,0.4652,0.4852,0.5024
P1263,1,耕地,0.593,0.5889,0.5855
P1264,1,耕地,0.5233,0.5228,0.5287
P1265,1,耕地,0.5156,0.5128,0.5109
P1266,1,耕地,0.4947,0.5033,0.5254
P1267,1,耕地,0.5607,0.5606,0.5601
P1268,1,耕地,0.629,0.6292,0.6307
P1269,1,耕地,0.5102,0.4962,0.483
P1270,1,耕地,0.4931,0.5133,0.5332
P1271,1,耕地,0.4997,0.5103,0.5207
P1272,1,耕地,0.5403,0.551,0.5598
P1273,1,耕地,0.4898,0.5044,0.5087
P1274,1,耕地,0.4578,0.4455,0.4351
P1275,1,耕地,0.5764,0.5847,0.5871
P1276,1,耕地,0.5582,0.5485,0.5423
P1277,1,耕地,0.5627,0.5746,0.5847
P1278,1,耕地,0.6011,0.6094,0.6168
P1279,1,耕地,0.5461,0.5527,0.5578
P1280,1,耕地,0.5226,0.4909,0.4738
P1281,1,耕地,0.5372,0.5371,0.545
P1282,1,耕地,0.4748,0.4741,0.4729
P1283,1,耕地,0.4537,0.4597,0.4717
P1284,1,耕地,0.4949,0.4964,0.5011
P1285,1,耕地,0.5658,0.5608,0.5576
P1286,1,耕地,0.5798,0.5917,0.6018
P1287,1,耕地,0.5192,0.5255,0.5342
P1288,1,耕地,0.6191,0.6152,0.6123
P1289,1,耕地,0.5787,0.5737,0.5683
P1290,1,耕地,0.5707,0.5776,0.5821
P1291,1,耕地,0.5323,0.5296,0.5287
P1292,1,耕地,0.5097,0.4935,0.4785
P1293,1,耕地,0.5367,0.5406,0.548
P1294,1,耕地,0.5308,0.5292,0.5273
P1295,1,耕地,0.5948,0.591,0.591
P1296,1,耕地,0.6397,0.6282,0.6257
P1297,1,耕地,0.5017,0.5061,0.5113
P1298,1,耕地,0.5459,0.543,0.5463
P1299,1,耕地,0.5038,0.5131,0.5214
P1300,1,耕地,0.5149,0.5127,0.5133
P1301,1,耕地,0.484,0.4884,0.4956
P1302,1,耕地,0.5711,0.568,0.564
P1303,1,耕地,0.5794,0.5716,0.5552
P1304,1,耕地,0.4887,0.5057,0.5144
P1305,1,耕地,0.5882,0.5934,0.5998
P1306,1,耕地,0.5434,0.5465,0.5457
P1307,1,耕地,0.5533,0.5534,0.5521
P1308,1,耕地,0.4842,0.4923,0.5019
P1309,1,耕地,0.4576,0.4581,0.4585
P1310,1,耕地,0.5619,0.5634,0.5647
P1311,1,耕地,0.5093,0.5106,0.5093
P1312,1,耕地,0.534,0.5331,0.5356
P1313,1,耕地,0.5158,0.5356,0.5505
P1314,1,耕地,0.4862,0.4906,0.497
P1315,1,耕地,0.4697,0.4831,0.4928
P1316,1,耕地,0.5285,0.5384,0.5429
P1317,1,耕地,0.4871,0.4948,0.511
P1318,1,耕地,0.5405,0.5431,0.548
P1319,1,耕地,0.4698,0.4816,0.4926
P1320,1,耕地,0.4514,0.46,0.4667
P1321,1,耕地,0.5088,0.5223,0.5352
P1322,1,耕地,0.4792,0.4973,0.5124
P1323,1,耕地,0.494,0.4992,0.5061
P1324,1,耕地,0.5732,0.5694,0.573
P1325,1,耕地,0.4578,0.4614,0.4651
P1326,1,耕地,0.5107,0.508,0.51
P1327,1,耕地,0.6209,0.6203,0.6207
P1328,1,耕地,0.6073,0.6138,0.6224
P1329,1,耕地,0.5028,0.5062,0.5098
P1330,1,耕地,0.482,0.4806,0.4833
P1331,1,耕地,0.5868,0.6014,0.618
P1332,1,耕地,0.48,0.4781,0.479
P1333,1,耕地,0.4854,0.4909,0.4978
P1334,1,耕地,0.4665,0.4918,0.5075
P1335,1,耕地,0.5387,0.5349,0.5375
P1336,1,耕地,0.6053,0.5978,0.5939
P1337,1,耕地,0.4736,0.4951,0.5133
P1338,1,耕地,0.5269,0.5283,0.5327
P1339,1,耕地,0.6006,0.5997,0.6033
P1340,1,耕地,0.4658,0.4939,0.5263
P1341,1,耕地,0.4604,0.4642,0.4728
P1342,1,耕地,0.5459,0.5563,0.5697
P1343,1,耕地,0.5689,0.5691,0.5695
P1344,1,耕地,0.5095,0.5166,0.5285
P1345,1,耕地,0.5378,0.5376,0.5365
P1346,1,耕地,0.5547,0.553,0.5518
P1347,1,耕地,0.5675,0.5694,0.5748
P1348,1,耕地,0.4743,0.4778,0.4803
P1349,1,耕地,0.4558,0.4688,0.4902
P1350,1,耕地,0.5647,0.5677,0.5727
P1351,1,耕地,0.4928,0.499,0.5018
P1352,1,耕地,0.4546,0.4674,0.4754
P1353,1,耕地,0.4682,0.4752,0.4837
P1354,1,耕地,0.7742,0.7767,0.7772
P1355,1,耕地,0.6846,0.6954,0.7023
P1356,1,耕地,0.4721,0.4702,0.4719
P1357,1,耕地,0.5368,0.5386,0.5434
P1358,1,耕地,0.4841,0.4951,0.5008
P1359,1,耕地,0.6469,0.6416,0.6348
P1360,1,耕地,0.528,0.5347,0.5392
P1361,1,耕地,0.796,0.7887,0.7862
P1362,1,耕地,0.5281,0.5524,0.5813
P1363,1,耕地,0.8878,0.879,0.8707
P1364,1,耕地,0.5319,0.5358,0.5386
P1365,1,耕地,0.5274,0.527,0.5288
P1366,1,耕地,0.635,0.6326,0.6322
P1367,1,耕地,0.4718,0.472,0.4706
P1368,1,耕地,0.5495,0.5457,0.5418
P1369,1,耕地,0.4527,0.4597,0.4669
P1370,1,耕地,0.5117,0.5098,0.5101
P1371,1,耕地,0.4976,0.4931,0.4887
P1372,1,耕地,0.6531,0.6526,0.6468
P1373,1,耕地,0.5687,0.5716,0.5762
P1374,1,耕地,0.6015,0.5984,0.5994
P1375,1,耕地,0.592,0.6149,0.6344
P1376,1,耕地,0.5298,0.5476,0.5609
P1377,1,耕地,0.461,0.4574,0.4539
P1378,1,耕地,0.5181,0.5353,0.5498
P1379,1,耕地,0.7103,0.7024,0.696
P1380,1,耕地,0.5766,0.5785,0.5807
P1381,1,耕地,0.5255,0.5266,0.5284
P1382,1,耕地,0.4552,0.4612,0.4654
P1383,1,耕地,0.6946,0.6895,0.6882
P1384,1,耕地,0.4844,0.4813,0.4765
P1385,1,耕地,0.5311,0.53,0.5314
P1386,1,耕地,0.5804,0.5923,0.6016
P1387,1,耕地,0.658,0.6577,0.6579
P1388,1,耕地,0.6705,0.6648,0.6614
P1389,1,耕地,0.6075,0.6203,0.6275
P1390,1,耕地,0.6195,0.6209,0.6239
P1391,1,耕地,0.5867,0.5853,0.5854
P1392,1,耕地,0.5489,0.5536,0.5558
P1393,1,耕地,0.6714,0.6734,0.6769
P1394,1,耕地,0.6751,0.6753,0.6793
P1395,1,耕地,0.6412,0.6433,0.6431
P1396,1,耕地,0.5538,0.5768,0.5965
P1397,1,耕地,0.5217,0.5261,0.5267
P1398,1,耕地,0.6467,0.6452,0.6419
P1399,1,耕地,0.5242,0.5225,0.5212
P1400,1,耕地,0.83,0.8218,0.8139
P1401,1,耕地,0.6244,0.6331,0.6476
P1402,1,耕地,0.4983,0.5007,0.5025
P1403,1,耕地,0.7422,0.7306,0.7254
P1404,1,耕地,0.7606,0.7539,0.7516
P1405,1,耕地,0.8306,0.8262,0.8214
P1406,1,耕地,0.6159,0.6239,0.643
P1407,1,耕地,0.4536,0.455,0.456
P1408,1,耕地,0.553,0.5601,0.5609
P1409,1,耕地,0.6159,0.6204,0.622
P1410,1,耕地,0.5702,0.5915,0.6096
P1411,1,耕地,0.5214,0.5046,0.4855
P1412,1,耕地,0.7875,0.776,0.7667
P1413,1,耕地,0.4639,0.4824,0.4994
P1414,1,耕地,0.6787,0.6658,0.664
P1415,1,耕地,0.4777,0.4869,0.4922
P1416,1,耕地,0.4556,0.4616,0.4724
P1417,1,耕地,0.5976,0.6126,0.6403
P1418,1,耕地,0.6234,0.6252,0.6201
P1419,1,耕地,0.8506,0.8465,0.8437
P1420,1,耕地,0.5963,0.6003,0.6016
P1421,1,耕地,0.4514,0.4639,0.4571
P1422,1,耕地,0.4636,0.462,0.4638
P1423,1,耕地,0.6232,0.6258,0.6283
P1424,1,耕地,0.7029,0.6974,0.6969
P1425,1,耕地,0.4694,0.4797,0.4861
P1426,1,耕地,0.5385,0.5415,0.5457
P1427,1,耕地,0.6798,0.6757,0.6743
P1428,1,耕地,0.7368,0.7289,0.7278
P1429,1,耕地,0.6213,0.6202,0.6188
P1430,1,耕地,0.5098,0.5116,0.5138
P1431,1,耕地,0.8271,0.8286,0.8347
P1432,1,耕地,0.7674,0.7638,0.7616
P1433,1,耕地,0.4945,0.4914,0.4918
P1434,1,耕地,0.7144,0.716,0.7133
P1435,1,耕地,0.4934,0.4946,0.4929
P1436,1,耕地,0.4945,0.4976,0.5047
P1437,1,耕地,0.6344,0.6309,0.6278
P1438,1,耕地,0.4505,0.4463,0.4447
P1439,1,耕地,0.5264,0.5231,0.5197
P1440,1,耕地,0.62,0.6152,0.6145
P1441,1,耕地,0.4862,0.5024,0.5188
P1442,1,耕地,0.8057,0.8042,0.8001
P1443,1,耕地,0.5764,0.5868,0.5966
P1444,1,耕地,0.5002,0.5271,0.559
P1445,1,耕地,0.5624,0.5675,0.5732
P1446,1,耕地,0.4555,0.4788,0.5095
P1447,1,耕地,0.6149,0.6205,0.6272
P1448,1,耕地,0.5135,0.5388,0.565
P1449,1,耕地,0.4702,0.4977,0.5219
P1450,1,耕地,0.5366,0.5307,0.5259
P1451,1,耕地,0.4848,0.4836,0.4875
P1452,1,耕地,0.4949,0.5045,0.5061
P1453,1,耕地,0.6685,0.6639,0.6582
P1454,1,耕地,0.5257,0.5334,0.5411
P1455,1,耕地,0.5496,0.5572,0.5584
P1456,1,耕地,0.7285,0.7311,0.7287
P1457,1,耕地,0.6397,0.636,0.6358
P1458,1,耕地,0.617,0.6357,0.6508
P1459,1,耕地,0.4899,0.5144,0.5362
P1460,1,耕地,0.4683,0.4842,0.4992
P1461,1,耕地,0.7229,0.7171,0.7136
P1462,1,耕地,0.5221,0.5438,0.5553
P1463,1,耕地,0.4561,0.465,0.4693
P1464,1,耕地,0.5158,0.5316,0.5537
P1465,1,耕地,0.5219,0.5224,0.5224
P1466,1,耕地,0.8397,0.8329,0.8269
P1467,1,耕地,0.8592,0.8546,0.8519
P1468,1,耕地,0.6964,0.6984,0.7106
P1469,1,耕地,0.6621,0.6596,0.6585
P1470,1,耕地,0.6878,0.6862,0.6861
P1471,1,耕地,0.5075,0.511,0.512
P1472,1,耕地,0.5069,0.5033,0.4983
P1473,1,耕地,0.485,0.512,0.5403
P1474,1,耕地,0.5571,0.5554,0.5531
P1475,1,耕地,0.4817,0.4886,0.4955
P1476,1,耕地,0.4523,0.4606,0.4648
P1477,1,耕地,0.5648,0.5621,0.5623
P1478,1,耕地,0.4842,0.4931,0.499
P1479,1,耕地,0.6791,0.6765,0.6731
P1480,1,耕地,0.5484,0.5498,0.5543
P1481,1,耕地,0.592,0.5864,0.5863
P1482,1,耕地,0.6065,0.6048,0.6076
P1483,1,耕地,0.8023,0.7944,0.7871
P1484,1,耕地,0.6617,0.6662,0.6664
P1485,1,耕地,0.6904,0.6888,0.6885
P1486,1,耕地,0.4541,0.4619,0.454
P1487,1,耕地,0.6045,0.5955,0.5916
P1488,1,耕地,0.7797,0.7789,0.7795
P1489,1,耕地,0.5572,0.5681,0.57
P1490,1,耕地,0.4865,0.4833,0.484
P1491,1,耕地,0.4652,0.4675,0.4714
P1492,1,耕地,0.4644,0.4991,0.5307
P1493,1,耕地,0.6538,0.6653,0.677
P1494,1,耕地,0.7547,0.7431,0.7315
P1495,1,耕地,0.6683,0.6654,0.6567
P1496,1,耕地,0.737,0.7391,0.7367
P1497,1,耕地,0.5167,0.5101,0.504
P1498,1,耕地,0.6348,0.6377,0.646
P1499,1,耕地,0.47,0.4835,0.4907
P1500,1,耕地,0.4938,0.494,0.4942
P1501,1,耕地,0.4895,0.4959,0.498
P1502,1,耕地,0.5633,0.566,0.5671
P1503,1,耕地,0.5253,0.5174,0.511
P1504,1,耕地,0.4998,0.5047,0.5073
P1505,1,耕地,0.6228,0.6405,0.6552
P1506,1,耕地,0.5775,0.592,0.6144
P1507,1,耕地,0.7471,0.7367,0.731
P1508,1,耕地,0.7309,0.7246,0.7222
P1509,1,耕地,0.6311,0.6291,0.6295
P1510,1,耕地,0.4978,0.4986,0.503
P1511,1,耕地,0.6146,0.634,0.6625
P1512,1,耕地,0.5978,0.5993,0.599
P1513,1,耕地,0.6907,0.6881,0.6924
P1514,1,耕地,0.4799,0.5095,0.5392
P1515,1,耕地,0.4509,0.4556,0.4586
P1516,1,耕地,0.6292,0.6392,0.6528
P1517,1,耕地,0.5785,0.5825,0.5812
P1518,1,耕地,0.6449,0.6427,0.6433
P1519,1,耕地,0.5524,0.5499,0.5492
P1520,1,耕地,0.7008,0.6948,0.6919
P1521,1,耕地,0.5681,0.5924,0.6272
P1522,1,耕地,0.4986,0.4949,0.4895
P1523,1,耕地,0.6871,0.6813,0.6787
P1524,1,耕地,0.5596,0.5537,0.5466
P1525,1,耕地,0.5467,0.5527,0.5558
P1526,1,耕地,0.4778,0.4861,0.4909
P1527,1,耕地,0.5028,0.5092,0.5153
P1528,1,耕地,0.5902,0.5902,0.5926
P1529,1,耕地,0.7827,0.7855,0.7846
P1530,1,耕地,0.6596,0.6714,0.6831
P1531,1,耕地,0.4605,0.4586,0.4531
P1532,1,耕地,0.5712,0.5755,0.5804
P1533,1,耕地,0.8106,0.8118,0.8097
P1534,1,耕地,0.4993,0.5068,0.5129
P1535,1,耕地,0.4535,0.4553,0.4554
P1536,1,耕地,0.719,0.7152,0.7139
P1537,1,耕地,0.4731,0.4701,0.4665
P1538,1,耕地,0.4501,0.458,0.4703
P1539,1,耕地,0.5395,0.537,0.5349
P1540,1,耕地,0.5511,0.5617,0.5717
P1541,1,耕地,0.5153,0.5285,0.5473
P1542,1,耕地,0.6245,0.627,0.6314
P1543,1,耕地,0.4996,0.503,0.5029
P1544,1,耕地,0.5038,0.5424,0.5899
P1545,1,耕地,0.782,0.7718,0.7625
P1546,1,耕地,0.5868,0.5992,0.6083
P1547,1,耕地,0.6248,0.646,0.6599
P1548,1,耕地,0.5058,0.5163,0.528
P1549,1,耕地,0.4576,0.478,0.4972
P1550,1,耕地,0.6638,0.6656,0.6678
P1551,1,耕地,0.5217,0.5195,0.5199
P1552,1,耕地,0.6553,0.6656,0.6832
P1553,1,耕地,0.5112,0.5129,0.5196
P1554,1,耕地,0.4643,0.4795,0.5
P1555,1,耕地,0.6267,0.6278,0.6209
P1556,1,耕地,0.7374,0.7378,0.74
P1557,1,耕地,0.5936,0.594,0.5907
P1558,1,耕地,0.4746,0.5049,0.5273
P1559,1,耕地,0.482,0.486,0.4874
P1560,1,耕地,0.4579,0.4705,0.4923
P1561,1,耕地,0.6271,0.6274,0.6242
P1562,1,耕地,0.7444,0.7408,0.7392
P1563,1,耕地,0.4525,0.4569,0.4598
P1564,1,耕地,0.6336,0.6336,0.6319
P1565,1,耕地,0.6258,0.6271,0.6295
P1566,1,耕地,0.6742,0.645,0.6195
P1567,1,耕地,0.5241,0.5489,0.5752
P1568,1,耕地,0.5073,0.5087,0.508
P1569,1,耕地,0.5338,0.5336,0.5319
P1570,1,耕地,0.6238,0.6288,0.6328
P1571,1,耕地,0.6453,0.6375,0.6343
P1572,1,耕地,0.5207,0.519,0.5187
P1573,1,耕地,0.5232,0.5444,0.5592
P1574,1,耕地,0.4525,0.4635,0.4702
P1575,1,耕地,0.6036,0.5995,0.5934
P1576,1,耕地,0.4716,0.4918,0.5089
P1577,1,耕地,0.5018,0.518,0.5441
P1578,1,耕地,0.4608,0.4968,0.5402
P1579,1,耕地,0.4848,0.5011,0.517
P1580,1,耕地,0.7986,0.7887,0.78
P1581,1,耕地,0.4996,0.5103,0.5165
P1582,1,耕地,0.4858,0.5242,0.5512
P1583,1,耕地,0.4534,0.4937,0.5265
P1584,1,耕地,0.7831,0.7755,0.7701
P1585,1,耕地,0.5969,0.5894,0.5829
P1586,1,耕地,0.6124,0.6079,0.6008
P1587,1,耕地,0.826,0.8195,0.8157
P1588,1,耕地,0.6102,0.6085,0.6073
P1589,1,耕地,0.6661,0.6771,0.6891
P1590,1,耕地,0.5395,0.546,0.5549
P1591,1,耕地,0.5482,0.5461,0.5437
P1592,1,耕地,0.5329,0.5471,0.5575
P1593,1,耕地,0.8816,0.8805,0.8786
P1594,1,耕地,0.5347,0.5492,0.5546
P1595,1,耕地,0.7795,0.7785,0.7762
P1596,1,耕地,0.6383,0.6338,0.629
P1597,1,耕地,0.6153,0.6269,0.6366
P1598,1,耕地,0.4995,0.5067,0.5107
P1599,1,耕地,0.5098,0.5209,0.5298
P1600,1,耕地,0.564,0.5679,0.5757
P1601,1,耕地,0.5841,0.5868,0.5927
P1602,1,耕地,0.455,0.4652,0.4854
P1603,1,耕地,0.7475,0.7423,0.7439
P1604,1,耕地,0.4515,0.4607,0.4686
P1605,1,耕地,0.5575,0.5636,0.5623
P1606,1,耕地,0.6669,0.6621,0.6624
P1607,1,耕地,0.4957,0.4916,0.4898
P1608,1,耕地,0.5686,0.5431,0.5224
P1609,1,耕地,0.7359,0.7236,0.7143
P1610,1,耕地,0.5174,0.5262,0.5409
P1611,1,耕地,0.4765,0.4906,0.4974
P1612,1,耕地,0.6842,0.6935,0.7016
P1613,1,耕地,0.4758,0.4817,0.4856
P1614,1,耕地,0.7361,0.7347,0.7331
P1615,1,耕地,0.4766,0.5014,0.5251
P1616,1,耕地,0.6863,0.6931,0.7006
P1617,1,耕地,0.7099,0.7139,0.7228
P1618,1,耕地,0.4638,0.4735,0.4944
P1619,1,耕地,0.5576,0.5548,0.5533
P1620,1,耕地,0.7223,0.7203,0.7201
P1621,1,耕地,0.4605,0.4915,0.5149
P1622,1,耕地,0.5535,0.5607,0.5618
P1623,1,耕地,0.6978,0.6992,0.7021
P1624,1,耕地,0.4937,0.5098,0.5368
P1625,1,耕地,0.5711,0.5697,0.5773
P1626,1,耕地,0.6371,0.6372,0.6388
P1627,1,耕地,0.5496,0.5642,0.5758
P1628,1,耕地,0.474,0.4905,0.5038
P1629,1,耕地,0.7342,0.7459,0.763
P1630,1,耕地,0.6873,0.6816,0.6795
P1631,1,耕地,0.6754,0.6759,0.68
P1632,1,耕地,0.4883,0.501,0.5167
P1633,1,耕地,0.7565,0.7501,0.7476
P1634,1,耕地,0.4855,0.4866,0.4837
P1635,1,耕地,0.5226,0.5194,0.5177
P1636,1,耕地,0.5173,0.5168,0.5184
P1637,1,耕地,0.6986,0.6852,0.6786
P1638,1,耕地,0.6805,0.6796,0.6798
P1639,1,耕地,0.5856,0.5802,0.5751
P1640,1,耕地,0.8385,0.8312,0.8249
P1641,1,耕地,0.4669,0.4922,0.5204
P1642,1,耕地,0.6907,0.6904,0.6888
P1643,1,耕地,0.5746,0.5832,0.5937
P1644,1,耕地,0.5192,0.5234,0.5399
P1645,1,耕地,0.7029,0.7064,0.7155
P1646,1,耕地,0.74,0.7338,0.7286
P1647,1,耕地,0.6091,0.6062,0.6028
P1648,1,耕地,0.7313,0.7354,0.7423
P1649,1,耕地,0.5208,0.5399,0.557
P1650,1,耕地,0.7896,0.7689,0.7454
P1651,1,耕地,0.7706,0.76,0.7524
P1652,1,耕地,0.4914,0.5034,0.5136
P1653,1,耕地,0.6536,0.64,0.636
P1654,1,耕地,0.583,0.578,0.5737
P1655,1,耕地,0.6103,0.6043,0.6004
P1656,1,耕地,0.5278,0.541,0.5503
P1657,1,耕地,0.5745,0.5756,0.5796
P1658,1,耕地,0.5392,0.5419,0.5399
P1659,1,耕地,0.8362,0.8381,0.8431
P1660,1,耕地,0.649,0.6478,0.6489
P1661,1,耕地,0.537,0.5412,0.5439
P1662,1,耕地,0.4522,0.4633,0.4755
P1663,1,耕地,0.5509,0.5573,0.5616
P1664,1,耕地,0.5228,0.5402,0.5691
P1665,1,耕地,0.5164,0.5395,0.5675
P1666,1,耕地,0.8256,0.8211,0.8164
P1667,1,耕地,0.689,0.6662,0.6601
P1668,1,耕地,0.5867,0.5855,0.5828
P1669,1,耕地,0.4622,0.477,0.485
P1670,1,耕地,0.7406,0.7318,0.7263
P1671,1,耕地,0.4975,0.5346,0.5604
P1672,1,耕地,0.4713,0.4958,0.5183
P1673,1,耕地,0.5666,0.5869,0.6153
P1674,1,耕地,0.6853,0.6826,0.6795
P1675,1,耕地,0.4671,0.4901,0.5186
P1676,1,耕地,0.4878,0.4936,0.4964
P1677,1,耕地,0.5417,0.5513,0.5633
P1678,1,耕地,0.5031,0.4997,0.4931
P1679,1,耕地,0.4581,0.4756,0.504
P1680,1,耕地,0.6523,0.6459,0.6397
